bang
2,41.5243,0.00570576,0
3,124.031,0.026351,0
4,292.037,0.0315855,0
5,166.472,0.0207197,0
6,207.526,0.00793527,0
7,333.724,0.0170175,0
8,250.004,0.0236818,0
9,658.041,0.000673109,1
10,464.133,0.00673776,0
11,418.799,0.0183465,0
12,1012.27,0.000826511,0
13,374.936,0.00883524,0
14,711.161,0.000733098,1
15,512.176,0.00161243,0
16,4342.88,0.000792885,0
17,593.354,0.00447004,0
18,549.158,0.00492571,0
19,641.275,0.00144127,0
bang
0,82.8824,0.0223459,0
1,7921.6,0.00119281,0
2,42.1903,0.00585293,0
3,124.532,0.0255061,0
4,291.866,0.0318952,0
5,166.184,0.0212511,0
6,207.851,0.00965197,0
7,334.62,0.0154958,0
8,249.43,0.0249321,0
9,8.0244,0.00065761,1
10,463.847,0.00582538,0
11,418.545,0.0183413,0
12,1582.11,0.0007188,0
13,376.409,0.0100171,0
14,1659.47,0.00074093,1
15,505.75,0.00171694,0
16,4752.46,0.000643855,0
17,594.766,0.00370507,0
18,550.013,0.00484489,0
19,634.389,0.00158337,0
bang
0,82.9231,0.0214334,0
1,7922.07,0.00127181,0
2,41.9764,0.00601496,0
3,124.53,0.0256261,0
4,291.456,0.0300122,0
5,165.612,0.0221239,0
6,208.16,0.00994899,0
7,335.135,0.0138443,0
8,249.604,0.0264453,0
9,11.7188,0.0010108,0
10,463.45,0.00639937,0
11,419.334,0.0174868,0
12,1583.51,0.000786186,0
13,376.126,0.00963932,0
14,625.636,0.000741484,1
15,503.312,0.0024886,0
16,4751.55,0.000701959,0
17,594.35,0.00352751,0
18,550.408,0.00421819,0
19,637.262,0.00110525,0
